scanner,tag,strength,timestamp,zone
202481602112786,10,-79,1551421530756814785,2426
202481592457971,10,-72,1551421530756992861,2426
202481594981542,10,-84,1551421530757372773,2426
202481589056738,10,-63,1551421530757512654,2426
202481592457971,10,-76,1551421530857195819,2426
202481591447923,10,-77,1551421530857201001,2426
202481586745007,10,-77,1551421530857289631,2426
202481601738649,10,-91,1551421530857413167,2426
202481588471439,10,-87,1551421530956974866,2426
202481589921925,10,-84,1551421530957346799,2426
202481591115309,10,-93,1551421530957397410,2426
202481591447923,10,-63,1551421530957407797,2426
202481596578391,10,-86,1551421530957426788,2426
202481602112786,10,-69,1551421530957647077,2426
202481593583243,10,-79,1551421530957822951,2426
202481586745007,10,-67,1551421531056778866,2426
202481589056738,10,-65,1551421531056793596,2426
202481590239181,10,-87,1551421531056843614,2426
202481602112786,10,-78,1551421531056928622,2426
202481592457971,10,-71,1551421531057789700,2426
202481600284849,10,-59,1551421531057829534,2426
202481589056738,10,-68,1551421531156837378,2426
202481596578391,10,-82,1551421531157171256,2426
202481600284849,10,-47,1551421531157379249,2426
202481591447923,10,-73,1551421531157455980,2426
202481586930795,10,-86,1551421531256839982,2426
202481591447923,10,-71,1551421531256870972,2426
202481602112786,10,-67,1551421531256912771,2426
202481596578391,10,-89,1551421531256919550,2426
202481586745007,10,-66,1551421531257041173,2426
202481590239181,10,-85,1551421531257042547,2426
202481593705307,10,-85,1551421531257362083,2426
202481600336277,10,-82,1551421531257494792,2426
202481593583243,10,-83,1551421531257663504,2426
202481594981542,10,-80,1551421531257723438,2426
202481601738649,10,-89,1551421531357052742,2426
202481590239181,10,-82,1551421531357093420,2426
202481591447923,10,-91,1551421531357334298,2426
202481593583243,10,-83,1551421531357470684,2426
202481596578391,10,-86,1551421531357494202,2426
202481594981542,10,-75,1551421531357801615,2426
202481602112786,10,-83,1551421531457097874,2426
202481600284849,10,-52,1551421531556931491,2426
202481594981542,10,-78,1551421531557140721,2426
202481593705307,10,-89,1551421531557398949,2426
202481586745007,10,-59,1551421531656774000,2426
202481591447923,10,-84,1551421531657167686,2426
202481600284849,10,-52,1551421531657669218,2426
202481600284849,10,-49,1551421531756920205,2426
202481589056738,10,-71,1551421531756980775,2426
202481586745007,10,-64,1551421531757164118,2426
202481592457971,10,-75,1551421531757837005,2426
202481602112786,10,-79,1551421531856761200,2426
202481590239181,10,-94,1551421531856924876,2426
202481586745007,10,-59,1551421531857352342,2426
202481600284849,10,-49,1551421531857472271,2426
202481602112786,10,-74,1551421531956773213,2426
202481590239181,10,-84,1551421531957210189,2426
202481589056738,10,-63,1551421531957288412,2426
202481600284849,10,-46,1551421531957297129,2426
202481601995306,10,-83,1551421531957444132,2426
202481586745007,10,-57,1551421531957492550,2426
202481591447923,10,-74,1551421531957527512,2426
202481601995306,10,-87,1551421532057081629,2426
202481594981542,10,-91,1551421532057244277,2426
202481591447923,10,-68,1551421532057406771,2426
202481601738649,10,-84,1551421532057550988,2426
202481593583243,10,-80,1551421532057848870,2426
202481601995306,10,-90,1551421532157312351,2426
202481591447923,10,-83,1551421532157392280,2426
202481600336277,10,-86,1551421532157452315,2426
202481596578391,10,-89,1551421532256986428,2426
202481586745007,10,-66,1551421532356965849,2426
202481600284849,10,-67,1551421532357115334,2426
202481592457971,10,-69,1551421532357242796,2426
202481589056738,10,-82,1551421532357538136,2426
202481591447923,10,-75,1551421532456970092,2426
202481601738649,10,-89,1551421532457043552,2426
202481593583243,10,-79,1551421532457212397,2426
202481589921925,10,-87,1551421532457572799,2426
202481600284849,10,-68,1551421532557079847,2426
202481589056738,10,-75,1551421532557127444,2426
202481591447923,10,-79,1551421532557445238,2426
202481592457971,10,-74,1551421532557461942,2426
202481589056738,10,-72,1551421532657238618,2426
202481593583243,10,-80,1551421532657282722,2426
202481600284849,10,-52,1551421532657387539,2426
202481601738649,10,-84,1551421532657397213,2426
202481586745007,10,-63,1551421532657592948,2426
202481591447923,10,-76,1551421532657645289,2426
202481593583243,10,-82,1551421532756930865,2426
202481588471439,10,-88,1551421532757162982,2426
202481594981542,10,-80,1551421532757207143,2426
202481601738649,10,-84,1551421532757360474,2426
202481591447923,10,-69,1551421532757565620,2426
202481594981542,10,-89,1551421532857162711,2426
202481601738649,10,-93,1551421532857209875,2426
202481591447923,10,-60,1551421532857425569,2426
202481593583243,10,-77,1551421532857457926,2426
202481592457971,10,-81,1551421532857582386,2426
202481596578391,10,-84,1551421532857604663,2426
202481588471439,10,-83,1551421532857703821,2426
202481593583243,10,-85,1551421532957558764,2426
202481590239181,10,-82,1551421532957594269,2426
202481596578391,10,-82,1551421533057171642,2426
202481594981542,10,-80,1551421533057338179,2426
202481586745007,10,-70,1551421533057542839,2426
202481593583243,10,-90,1551421533057568900,2426
202481589921925,10,-78,1551421533057610564,2426
202481591447923,10,-80,1551421533057641823,2426
202481591447923,10,-72,1551421533156804868,2426
202481588471439,10,-92,1551421533157080676,2426
202481596578391,10,-83,1551421533157182483,2426
202481594981542,10,-78,1551421533157601669,2426
202481589056738,10,-60,1551421533157784468,2426
202481600284849,10,-45,1551421533256873306,2426
202481589056738,10,-66,1551421533257012537,2426
202481592457971,10,-72,1551421533257331466,2426
202481590239181,10,-79,1551421533257434836,2426
202481602112786,10,-77,1551421533257448421,2426
202481586745007,10,-72,1551421533257719354,2426
202481586745007,10,-53,1551421533357007479,2426
202481592457971,10,-83,1551421533357153088,2426
202481602112786,10,-73,1551421533357262921,2426
202481590239181,10,-85,1551421533357605631,2426
202481591447923,10,-65,1551421533357737528,2426
202481593583243,10,-88,1551421533357794471,2426
202481596578391,10,-83,1551421533456833191,2426
202481593583243,10,-88,1551421533456985551,2426
202481601995306,10,-83,1551421533457022779,2426
202481591447923,10,-70,1551421533457111928,2426
202481589921925,10,-85,1551421533457623878,2426
202481601738649,10,-81,1551421533457698840,2426
202481600336277,10,-91,1551421533457801140,2426
202481602112786,10,-77,1551421533457804746,2426
202481591721573,10,-92,1551421533457822427,2426
202481586745007,10,-52,1551421533557196065,2426
202481600284849,10,-68,1551421533557784275,2426
202481594981542,10,-76,1551421533657012051,2426
202481586745007,10,-59,1551421533657103013,2426
202481602112786,10,-81,1551421533657142741,2426
202481600284849,10,-48,1551421533657452295,2426
202481590239181,10,-81,1551421533657460754,2426
202481592457971,10,-74,1551421533657716620,2426
202481594981542,10,-86,1551421533756806480,2426
202481598240252,10,-91,1551421533757440160,2426
202481591447923,10,-70,1551421533856856326,2426
202481593583243,10,-76,1551421533856954409,2426
202481590239181,10,-87,1551421533857102036,2426
202481596578391,10,-83,1551421533857226406,2426
202481589056738,10,-69,1551421533857288997,2426
202481594981542,10,-85,1551421533857335201,2426
202481586745007,10,-67,1551421533857688728,2426
202481591721573,10,-86,1551421533857692343,2426
202481600284849,10,-55,1551421533857699114,2426
202481593705307,10,-84,1551421533857699802,2426
202481594981542,10,-82,1551421533957115841,2426
202481593583243,10,-74,1551421533957175470,2426
202481600336277,10,-82,1551421533957186793,2426
202481591721573,10,-91,1551421533957336259,2426
202481591447923,10,-65,1551421533957365736,2426
202481596578391,10,-77,1551421533957437609,2426
202481601738649,10,-82,1551421533957726321,2426
202481590239181,10,-84,1551421534056812878,2426
202481600284849,10,-52,1551421534056832875,2426
202481592457971,10,-67,1551421534056961035,2426
202481600281519,10,-84,1551421534057039914,2426
202481586745007,10,-57,1551421534057449492,2426
202481591447923,10,-64,1551421534057598504,2426
202481601995306,10,-76,1551421534057650934,2426
202481593583243,10,-87,1551421534057685903,2426
202481594981542,10,-78,1551421534156761779,2426
202481592457971,10,-66,1551421534157164647,2426
202481589056738,10,-61,1551421534157367500,2426
202481600284849,10,-50,1551421534157494386,2426
202481602112786,10,-71,1551421534157641593,2426
202481600336277,10,-86,1551421534157683229,2426
202481601738649,10,-87,1551421534257710897,2426
202481586745007,10,-61,1551421534356824899,2426
202481600284849,10,-59,1551421534356983206,2426
202481591447923,10,-76,1551421534357199800,2426
202481593583243,10,-86,1551421534357467945,2426
202481590239181,10,-89,1551421534357835279,2426
202481600284849,10,-61,1551421534456779971,2426
202481598240252,10,-82,1551421534456857762,2426
202481601995306,10,-83,1551421534456898475,2426
202481592457971,10,-79,1551421534457085499,2426
202481589056738,10,-67,1551421534457110127,2426
202481590239181,10,-80,1551421534457133558,2426
202481586745007,10,-57,1551421534457163820,2426
202481602112786,10,-71,1551421534457279874,2426
202481586930795,10,-92,1551421534457390520,2426
