scanner,tag,strength,timestamp,zone
202481599414040,10,-57,1551433049757186485,1208
202481594609210,10,-77,1551433049757604264,1208
202481594609210,10,-69,1551433049856951796,1208
202481599414040,10,-55,1551433049856966481,1208
202481602084751,10,-77,1551433049857678723,1208
202481601426033,10,-80,1551433049857723846,1208
202481599414040,10,-60,1551433049957569678,1208
202481594609210,10,-80,1551433049957818145,1208
202481594609210,10,-68,1551433050056995961,1208
202481592285809,10,-72,1551433050057296592,1208
202481599414040,10,-64,1551433050057905339,1208
202481592285809,10,-70,1551433050156978857,1208
202481586687629,10,-68,1551433050156992719,1208
202481590274456,10,-77,1551433050157013327,1208
202481599414040,10,-59,1551433050157090217,1208
202481592814994,10,-69,1551433050157880089,1208
202481590956569,10,-93,1551433050157929431,1208
202481586283485,10,-91,1551433050257185491,1208
202481590274456,10,-69,1551433050257313681,1208
202481589823194,10,-89,1551433050257665316,1208
202481592814994,10,-73,1551433050257967372,1208
202481592285809,10,-77,1551433050356909009,1208
202481597435935,10,-92,1551433050456925662,1208
202481594469276,10,-78,1551433050456954931,1208
202481590274456,10,-69,1551433050457688700,1208
202481592285809,10,-64,1551433050457709675,1208
202481586687629,10,-74,1551433050457776097,1208
202481594609210,10,-74,1551433050557103857,1208
202481599414040,10,-66,1551433050557438140,1208
202481592814994,10,-88,1551433050557885042,1208
202481599414040,10,-65,1551433050656966462,1208
202481589823194,10,-84,1551433050657062214,1208
202481594609210,10,-73,1551433050657408820,1208
202481586283485,10,-88,1551433050657517296,1208
202481592757237,10,-82,1551433050657546258,1208
202481592285809,10,-69,1551433050657771715,1208
202481586687629,10,-88,1551433050657948603,1208
202481590274456,10,-64,1551433050757508807,1208
202481586283485,10,-86,1551433050757515688,1208
202481592814994,10,-71,1551433050757939334,1208
202481592757237,10,-84,1551433050856914714,1208
202481590274456,10,-79,1551433050856965135,1208
202481592285809,10,-56,1551433050857051717,1208
202481599414040,10,-48,1551433050857070575,1208
202481601426033,10,-92,1551433050857275557,1208
202481594469276,10,-76,1551433050857430409,1208
202481586687629,10,-73,1551433050857463421,1208
202481589823194,10,-77,1551433050857602411,1208
202481592814994,10,-70,1551433050857828970,1208
202481599414040,10,-49,1551433050957355290,1208
202481594345615,10,-73,1551433051057258849,1208
202481602084751,10,-87,1551433051057811944,1208
202481594609210,10,-68,1551433051057819091,1208
202481592285809,10,-65,1551433051156907797,1208
202481586687629,10,-81,1551433051156947823,1208
202481592757237,10,-94,1551433051156950203,1208
202481586283485,10,-88,1551433051157136155,1208
202481594821872,10,-81,1551433051157141672,1208
202481592285809,10,-61,1551433051256924983,1208
202481586283485,10,-79,1551433051256934502,1208
202481594821872,10,-84,1551433051257401064,1208
202481592814994,10,-67,1551433051257685272,1208
202481586687629,10,-70,1551433051257834818,1208
202481594469276,10,-91,1551433051257896133,1208
202481599414040,10,-53,1551433051357008671,1208
202481586283485,10,-85,1551433051357042626,1208
202481586687629,10,-85,1551433051357413356,1208
202481592285809,10,-87,1551433051357684023,1208
202481594469276,10,-91,1551433051357730732,1208
202481592757237,10,-83,1551433051357941399,1208
202481599414040,10,-70,1551433051457331333,1208
202481594609210,10,-79,1551433051457360268,1208
202481592814994,10,-78,1551433051457479730,1208
202481592285809,10,-79,1551433051457828593,1208
202481602084751,10,-82,1551433051557060979,1208
202481601426033,10,-80,1551433051557503899,1208
202481592814994,10,-76,1551433051557967997,1208
202481590956569,10,-83,1551433051656919847,1208
202481601426033,10,-83,1551433051657053664,1208
202481597435935,10,-85,1551433051657353773,1208
202481592814994,10,-70,1551433051657404061,1208
202481590956569,10,-90,1551433051757012216,1208
202481601426033,10,-89,1551433051757051587,1208
202481590274456,10,-76,1551433051757535220,1208
202481592814994,10,-75,1551433051757614764,1208
202481594609210,10,-68,1551433051757722892,1208
202481599414040,10,-66,1551433051757789585,1208
202481592285809,10,-67,1551433051856907713,1208
202481599414040,10,-61,1551433051857163417,1208
202481589823194,10,-83,1551433051857501538,1208
202481592814994,10,-74,1551433051857528660,1208
202481594609210,10,-81,1551433051857537271,1208
202481590274456,10,-73,1551433051857711709,1208
202481586283485,10,-70,1551433051857745759,1208
202481590956569,10,-85,1551433051957077623,1208
202481601426033,10,-85,1551433051957980185,1208
202481592285809,10,-76,1551433052057236142,1208
202481599414040,10,-68,1551433052057280560,1208
202481594609210,10,-80,1551433052057653181,1208
202481601426033,10,-84,1551433052057840150,1208
202481594469276,10,-82,1551433052057877665,1208
202481592814994,10,-74,1551433052156977268,1208
202481586687629,10,-72,1551433052157139829,1208
202481594469276,10,-88,1551433052157436346,1208
202481590274456,10,-75,1551433052157596907,1208
202481586283485,10,-86,1551433052157815076,1208
202481592285809,10,-58,1551433052157963991,1208
202481594609210,10,-73,1551433052257656532,1208
202481586283485,10,-82,1551433052356936581,1208
202481594609210,10,-79,1551433052357555090,1208
202481597435935,10,-77,1551433052457133548,1208
202481594469276,10,-80,1551433052457187917,1208
202481586283485,10,-75,1551433052457208049,1208
202481594821872,10,-80,1551433052457589007,1208
202481602084751,10,-89,1551433052457863977,1208
202481594609210,10,-73,1551433052457879913,1208
202481589823194,10,-77,1551433052457912877,1208
202481590274456,10,-73,1551433052457941707,1208
202481592814994,10,-74,1551433052457951513,1208
202481594609210,10,-68,1551433052556901638,1208
202481597435935,10,-84,1551433052557165099,1208
202481592285809,10,-59,1551433052557417714,1208
202481594469276,10,-81,1551433052557469117,1208
202481586687629,10,-68,1551433052557546020,1208
202481599414040,10,-65,1551433052557659615,1208
202481592814994,10,-71,1551433052557878418,1208
202481586283485,10,-73,1551433052557881562,1208
202481590956569,10,-79,1551433052657046620,1208
202481592285809,10,-75,1551433052657393688,1208
202481596030207,10,-85,1551433052657515095,1208
202481594609210,10,-67,1551433052657582814,1208
202481599414040,10,-57,1551433052657637962,1208
202481592814994,10,-67,1551433052657651669,1208
202481590274456,10,-80,1551433052657880389,1208
202481594609210,10,-63,1551433052757331647,1208
202481599414040,10,-66,1551433052757589112,1208
202481602084751,10,-89,1551433052757855505,1208
202481592814994,10,-85,1551433052757949511,1208
202481586687629,10,-85,1551433052857188189,1208
202481590274456,10,-79,1551433052857301814,1208
202481592285809,10,-70,1551433052857421669,1208
202481592285809,10,-71,1551433052956954231,1208
202481599414040,10,-64,1551433052956972804,1208
202481592814994,10,-83,1551433052957132978,1208
202481590274456,10,-80,1551433052957485133,1208
202481594609210,10,-79,1551433052957654826,1208
202481592814994,10,-76,1551433053056959919,1208
202481599414040,10,-52,1551433053057165852,1208
202481592285809,10,-70,1551433053057335498,1208
202481594609210,10,-74,1551433053057365836,1208
202481590274456,10,-73,1551433053057441089,1208
202481586687629,10,-79,1551433053157016184,1208
202481589823194,10,-84,1551433053157098592,1208
202481594469276,10,-84,1551433053157164516,1208
202481599414040,10,-70,1551433053157288032,1208
202481590274456,10,-73,1551433053157641100,1208
202481586283485,10,-75,1551433053157729006,1208
202481592814994,10,-79,1551433053157845583,1208
202481586687629,10,-75,1551433053256961389,1208
202481592285809,10,-68,1551433053257026824,1208
202481590274456,10,-74,1551433053257201460,1208
202481592814994,10,-79,1551433053257388986,1208
202481594469276,10,-84,1551433053257615022,1208
202481601426033,10,-86,1551433053357123612,1208
202481592814994,10,-76,1551433053357295616,1208
202481589823194,10,-85,1551433053357396163,1208
202481586687629,10,-78,1551433053357476927,1208
202481594609210,10,-66,1551433053357700672,1208
202481594469276,10,-74,1551433053357768959,1208
202481592285809,10,-61,1551433053357769506,1208
202481590274456,10,-60,1551433053357770584,1208
202481594821872,10,-71,1551433053357790195,1208
202481599414040,10,-45,1551433053357908335,1208
202481590274456,10,-74,1551433053456897384,1208
202481594609210,10,-80,1551433053456944009,1208
202481597435935,10,-92,1551433053457100697,1208
202481599414040,10,-70,1551433053457163658,1208
202481592814994,10,-88,1551433053557122937,1208
202481590274456,10,-72,1551433053557188181,1208
202481586687629,10,-91,1551433053557216712,1208
202481592285809,10,-67,1551433053557625215,1208
202481590956569,10,-79,1551433053557859937,1208
202481592285809,10,-79,1551433053657077633,1208
202481590274456,10,-72,1551433053657543240,1208
202481599414040,10,-63,1551433053657861447,1208
202481594609210,10,-86,1551433053756991663,1208
202481592814994,10,-78,1551433053757020863,1208
202481592285809,10,-69,1551433053757174088,1208
202481586687629,10,-75,1551433053757226870,1208
202481599414040,10,-68,1551433053757494453,1208
202481599414040,10,-74,1551433053856907082,1208
202481592285809,10,-84,1551433053857317116,1208
202481592757237,10,-94,1551433053857322154,1208
202481594609210,10,-78,1551433053857428466,1208
202481586283485,10,-83,1551433053857577071,1208
202481586687629,10,-88,1551433053857880007,1208
202481590274456,10,-68,1551433053956898997,1208
202481592285809,10,-74,1551433053957031128,1208
202481594469276,10,-82,1551433053957183276,1208
202481589823194,10,-93,1551433053957205060,1208
202481599414040,10,-64,1551433053957264808,1208
202481594609210,10,-80,1551433053957354976,1208
202481586687629,10,-91,1551433053957566382,1208
202481602084751,10,-92,1551433054057293095,1208
202481592814994,10,-74,1551433054057375839,1208
202481599414040,10,-56,1551433054057743021,1208
202481594609210,10,-81,1551433054057800675,1208
202481592285809,10,-66,1551433054156994406,1208
202481592814994,10,-73,1551433054157308369,1208
202481599414040,10,-68,1551433054157406062,1208
202481592814994,10,-83,1551433054256892114,1208
202481592285809,10,-74,1551433054257016908,1208
202481590274456,10,-79,1551433054257071330,1208
202481599414040,10,-63,1551433054257507913,1208
202481594609210,10,-79,1551433054257764591,1208
202481592814994,10,-79,1551433054357321662,1208
202481592285809,10,-67,1551433054357324735,1208
202481590956569,10,-83,1551433054357610770,1208
202481590274456,10,-78,1551433054357651949,1208
202481602084751,10,-86,1551433054357696733,1208
202481599414040,10,-54,1551433054357767418,1208
202481586687629,10,-73,1551433054457543720,1208
202481592757237,10,-78,1551433054457774630,1208
202481602084751,10,-77,1551433054557274951,1208
202481602084751,10,-88,1551433054657115588,1208
202481599414040,10,-61,1551433054657421291,1208
202481586687629,10,-73,1551433054756906326,1208
202481592814994,10,-61,1551433054757008678,1208
202481592757237,10,-74,1551433054757089786,1208
202481602084751,10,-78,1551433054757131478,1208
202481594345615,10,-81,1551433054757149469,1208
202481586283485,10,-77,1551433054757200926,1208
202481594469276,10,-75,1551433054757247958,1208
202481594821872,10,-85,1551433054757383675,1208
202481597435935,10,-79,1551433054757386368,1208
202481592285809,10,-57,1551433054757771965,1208
202481590274456,10,-81,1551433054757801049,1208
202481589823194,10,-73,1551433054757882557,1208
202481602084751,10,-78,1551433054857084104,1208
202481597435935,10,-79,1551433054857090969,1208
202481594609210,10,-61,1551433054857096834,1208
202481592757237,10,-90,1551433054857373655,1208
202481601426033,10,-79,1551433054857530715,1208
202481599414040,10,-44,1551433054857772510,1208
202481592814994,10,-72,1551433054857870159,1208
202481594292315,10,-90,1551433054857883361,1208
202481599414040,10,-51,1551433054956908060,1208
202481592285809,10,-60,1551433054956983241,1208
202481601426033,10,-81,1551433054957097386,1208
202481586687629,10,-68,1551433054957107785,1208
202481590274456,10,-68,1551433054957176710,1208
202481589823194,10,-83,1551433054957321811,1208
202481594609210,10,-71,1551433054957623414,1208
202481601426033,10,-79,1551433055057110832,1208
202481599414040,10,-54,1551433055157203083,1208
202481594609210,10,-62,1551433055157262234,1208
202481602084751,10,-91,1551433055157477449,1208
202481592285809,10,-67,1551433055157626738,1208
202481601426033,10,-77,1551433055157630530,1208
202481590805393,10,-85,1551433055157739090,1208
202481590274456,10,-77,1551433055157759801,1208
202481599414040,10,-73,1551433055257017985,1208
202481594469276,10,-79,1551433055257357768,1208
202481592285809,10,-67,1551433055257456124,1208
202481590274456,10,-79,1551433055257783935,1208
202481592814994,10,-84,1551433055257854572,1208
202481594469276,10,-84,1551433055356960143,1208
202481586687629,10,-79,1551433055356980907,1208
202481594609210,10,-70,1551433055357119367,1208
202481590956569,10,-85,1551433055357335664,1208
202481601426033,10,-83,1551433055357417705,1208
202481602084751,10,-81,1551433055357451818,1208
202481586283485,10,-73,1551433055357511181,1208
202481592814994,10,-72,1551433055357539648,1208
202481594345615,10,-89,1551433055357608022,1208
202481592285809,10,-57,1551433055357624960,1208
202481599414040,10,-54,1551433055357816204,1208
202481602084751,10,-87,1551433055456909187,1208
202481599414040,10,-51,1551433055456937847,1208
202481590274456,10,-73,1551433055457010452,1208
202481592814994,10,-68,1551433055457127828,1208
202481594609210,10,-61,1551433055457181159,1208
202481592285809,10,-68,1551433055457240701,1208
202481590956569,10,-78,1551433055457345639,1208
202481601426033,10,-86,1551433055457786709,1208
202481586283485,10,-80,1551433055556892470,1208
202481586687629,10,-92,1551433055557397632,1208
202481592285809,10,-67,1551433055557487195,1208
202481592757237,10,-83,1551433055557884647,1208
202481592285809,10,-72,1551433055657138305,1208
202481592814994,10,-72,1551433055657297724,1208
202481590274456,10,-74,1551433055657421313,1208
202481592285809,10,-61,1551433055757659039,1208
202481594609210,10,-80,1551433055857205674,1208
202481592285809,10,-76,1551433055857309084,1208
202481592814994,10,-89,1551433055857398355,1208
202481599414040,10,-63,1551433055857765456,1208
202481592285809,10,-59,1551433055957400334,1208
202481590274456,10,-83,1551433055957510151,1208
202481594469276,10,-84,1551433055957574843,1208
202481592814994,10,-75,1551433055957757102,1208
202481594609210,10,-68,1551433055957772820,1208
202481590274456,10,-76,1551433056057010565,1208
202481592757237,10,-90,1551433056057361273,1208
202481586687629,10,-84,1551433056057388724,1208
202481592285809,10,-84,1551433056057515819,1208
202481586283485,10,-82,1551433056057649585,1208
202481594609210,10,-76,1551433056157272263,1208
202481599414040,10,-72,1551433056157960363,1208
202481590274456,10,-72,1551433056257420469,1208
202481586283485,10,-81,1551433056257831031,1208
202481599414040,10,-65,1551433056357289106,1208
202481592285809,10,-75,1551433056357435120,1208
202481594469276,10,-79,1551433056357493155,1208
202481586687629,10,-86,1551433056357695917,1208
202481590274456,10,-72,1551433056357864092,1208
202481594609210,10,-76,1551433056457094171,1208
202481592285809,10,-64,1551433056457305624,1208
202481599414040,10,-78,1551433056457329693,1208
202481592814994,10,-76,1551433056457654211,1208
202481590274456,10,-82,1551433056457948035,1208
202481602084751,10,-82,1551433056556958806,1208
202481592814994,10,-71,1551433056557177595,1208
202481594609210,10,-67,1551433056557440097,1208
202481599414040,10,-53,1551433056557455483,1208
202481590956569,10,-75,1551433056557549753,1208
202481592285809,10,-71,1551433056656927573,1208
202481602084751,10,-89,1551433056656990621,1208
202481590274456,10,-84,1551433056657121911,1208
202481586687629,10,-88,1551433056657530157,1208
202481599414040,10,-64,1551433056657770597,1208
202481594609210,10,-69,1551433056657883403,1208
202481592285809,10,-67,1551433056756974261,1208
202481594469276,10,-78,1551433056757313468,1208
202481590274456,10,-77,1551433056757333970,1208
202481590274456,10,-79,1551433056856899969,1208
202481586687629,10,-80,1551433056856941579,1208
202481592285809,10,-73,1551433056857214312,1208
202481586283485,10,-93,1551433056857354232,1208
202481590274456,10,-78,1551433056957088498,1208
202481602084751,10,-79,1551433056957617788,1208
202481592285809,10,-61,1551433056957897393,1208
202481590274456,10,-79,1551433057057276117,1208
202481592285809,10,-62,1551433057057286357,1208
202481589823194,10,-85,1551433057057865812,1208
202481592814994,10,-76,1551433057057895971,1208
202481601426033,10,-81,1551433057157680510,1208
202481599414040,10,-53,1551433057257948868,1208
202481586687629,10,-91,1551433057356947714,1208
202481597435935,10,-83,1551433057357086832,1208
202481602084751,10,-77,1551433057357166947,1208
202481592285809,10,-59,1551433057357308770,1208
202481594821872,10,-89,1551433057357425347,1208
202481592814994,10,-62,1551433057357660669,1208
202481590274456,10,-66,1551433057357684542,1208
202481594469276,10,-73,1551433057357983620,1208
202481592285809,10,-70,1551433057457424385,1208
202481590274456,10,-82,1551433057457671746,1208
202481597435935,10,-84,1551433057457752827,1208
202481590274456,10,-76,1551433057557286190,1208
202481592814994,10,-84,1551433057657405097,1208
202481586687629,10,-68,1551433057757836781,1208
