scanner,tag,strength,timestamp,zone
202481594609210,10,-74,1551409579557699473,10009
202481599414040,10,-79,1551409579557713521,10009
202481586283485,10,-78,1551409579557794716,10009
202481592285809,10,-79,1551409579557842889,10009
202481594821872,10,-88,1551409579657596378,10009
202481594609210,10,-79,1551409579657710554,10009
202481592757237,10,-88,1551409579657824321,10009
202481599414040,10,-70,1551409579658032905,10009
202481592285809,10,-70,1551409579658183332,10009
202481594469276,10,-78,1551409579658232938,10009
202481590274456,10,-62,1551409579658365416,10009
202481590274456,10,-75,1551409579757582034,10009
202481594469276,10,-86,1551409579857354139,10009
202481594821872,10,-74,1551409579857383753,10009
202481592757237,10,-81,1551409579857707011,10009
202481592285809,10,-75,1551409579857923260,10009
202481599414040,10,-80,1551409579858015369,10009
202481592814994,10,-69,1551409579858043061,10009
202481594609210,10,-77,1551409579858118880,10009
202481589823194,10,-91,1551409579858125952,10009
202481594469276,10,-71,1551409579957486839,10009
202481586687629,10,-79,1551409579957630654,10009
202481592285809,10,-77,1551409579957661455,10009
202481599414040,10,-70,1551409579957743673,10009
202481594609210,10,-69,1551409579957993100,10009
202481594292315,10,-93,1551409579958048553,10009
202481590274456,10,-65,1551409579958063012,10009
202481592814994,10,-72,1551409579958265169,10009
202481592757237,10,-89,1551409579958353905,10009
202481594345615,10,-94,1551409579958362194,10009
202481586687629,10,-81,1551409580057332819,10009
202481590274456,10,-63,1551409580057969005,10009
202481594821872,10,-82,1551409580058242559,10009
202481597435935,10,-85,1551409580058274259,10009
202481599414040,10,-67,1551409580058306431,10009
202481586687629,10,-82,1551409580157291185,10009
202481594469276,10,-72,1551409580157425786,10009
202481592814994,10,-79,1551409580157475369,10009
202481599414040,10,-74,1551409580157549883,10009
202481592757237,10,-89,1551409580157755655,10009
202481594609210,10,-85,1551409580157763942,10009
202481590805393,10,-81,1551409580157775200,10009
202481589823194,10,-79,1551409580157913842,10009
202481592285809,10,-69,1551409580157943692,10009
202481586283485,10,-76,1551409580157986812,10009
202481594345615,10,-76,1551409580157987005,10009
202481586283485,10,-73,1551409580257931280,10009
202481594609210,10,-85,1551409580258094191,10009
202481592285809,10,-72,1551409580258137315,10009
202481592814994,10,-76,1551409580258225016,10009
202481594469276,10,-91,1551409580258271338,10009
202481594609210,10,-73,1551409580357577879,10009
202481589823194,10,-87,1551409580357614467,10009
202481590805393,10,-90,1551409580357656447,10009
202481594345615,10,-85,1551409580357755760,10009
202481592814994,10,-82,1551409580357762148,10009
202481590274456,10,-56,1551409580357799230,10009
202481594469276,10,-80,1551409580358147587,10009
202481592285809,10,-67,1551409580358298941,10009
202481590274456,10,-65,1551409580457728509,10009
202481594345615,10,-77,1551409580458124195,10009
202481599414040,10,-80,1551409580458184515,10009
202481599414040,10,-73,1551409580557308569,10009
202481597435935,10,-77,1551409580557573292,10009
202481594361561,10,-81,1551409580557584059,10009
202481586283485,10,-92,1551409580557910827,10009
202481594469276,10,-70,1551409580558055432,10009
202481589823194,10,-87,1551409580558229016,10009
202481594469276,10,-65,1551409580657355833,10009
202481592285809,10,-72,1551409580657446268,10009
202481589823194,10,-73,1551409580657614438,10009
202481592814994,10,-76,1551409580657687595,10009
202481599414040,10,-63,1551409580657769987,10009
202481594821872,10,-77,1551409580657878924,10009
202481594609210,10,-76,1551409580658027492,10009
202481586687629,10,-73,1551409580658098401,10009
202481586283485,10,-66,1551409580658129237,10009
202481594345615,10,-77,1551409580658288605,10009
202481592757237,10,-81,1551409580658303114,10009
202481594469276,10,-72,1551409580757489504,10009
202481599414040,10,-74,1551409580757603684,10009
202481590274456,10,-74,1551409580757626960,10009
202481594821872,10,-77,1551409580757665398,10009
202481592757237,10,-79,1551409580757932673,10009
202481586687629,10,-76,1551409580758282128,10009
202481594469276,10,-89,1551409580857386318,10009
202481586283485,10,-79,1551409580857673128,10009
202481597435935,10,-86,1551409580857703887,10009
202481592814994,10,-83,1551409580857825998,10009
202481586687629,10,-82,1551409580858051034,10009
202481590274456,10,-68,1551409580858094512,10009
202481594345615,10,-90,1551409580858203340,10009
202481589823194,10,-77,1551409580958189800,10009
202481592814994,10,-78,1551409581057341822,10009
202481589823194,10,-86,1551409581057434015,10009
202481599414040,10,-72,1551409581057563534,10009
202481594609210,10,-86,1551409581057892396,10009
202481592285809,10,-74,1551409581058014626,10009
202481592757237,10,-77,1551409581058211780,10009
202481586283485,10,-78,1551409581058349935,10009
202481589823194,10,-75,1551409581157470535,10009
202481592757237,10,-90,1551409581157807054,10009
202481594821872,10,-83,1551409581157932512,10009
202481590274456,10,-77,1551409581158160978,10009
202481592814994,10,-66,1551409581158208092,10009
202481592814994,10,-66,1551409581257912595,10009
202481592285809,10,-78,1551409581257924744,10009
202481589823194,10,-81,1551409581258126317,10009
202481594821872,10,-83,1551409581357549841,10009
202481590274456,10,-71,1551409581358134712,10009
202481590274456,10,-70,1551409581457317557,10009
202481594345615,10,-90,1551409581457509741,10009
202481592757237,10,-82,1551409581458133795,10009
202481586687629,10,-78,1551409581458146348,10009
202481599414040,10,-84,1551409581458163010,10009
202481592814994,10,-78,1551409581458214350,10009
202481590274456,10,-65,1551409581557448868,10009
202481597435935,10,-89,1551409581557786062,10009
202481594821872,10,-93,1551409581557789866,10009
202481592814994,10,-74,1551409581657393339,10009
202481599414040,10,-74,1551409581657611007,10009
202481592757237,10,-82,1551409581657677888,10009
202481589823194,10,-87,1551409581657679215,10009
202481586687629,10,-79,1551409581657790405,10009
202481586283485,10,-74,1551409581657879483,10009
202481594469276,10,-79,1551409581657888338,10009
202481594345615,10,-84,1551409581657958130,10009
202481592285809,10,-69,1551409581658184740,10009
202481586687629,10,-78,1551409581757579310,10009
202481592757237,10,-77,1551409581757591138,10009
202481594821872,10,-85,1551409581758017953,10009
202481599414040,10,-76,1551409581758187384,10009
202481590274456,10,-65,1551409581758329961,10009
202481594609210,10,-80,1551409581857550755,10009
202481599414040,10,-71,1551409581857878546,10009
202481592814994,10,-75,1551409581857959599,10009
202481589823194,10,-81,1551409581858134050,10009
202481594469276,10,-84,1551409581858154671,10009
202481592757237,10,-76,1551409581858293245,10009
202481592285809,10,-76,1551409581858359935,10009
202481592757237,10,-87,1551409581957618383,10009
202481592814994,10,-74,1551409581957862420,10009
202481594345615,10,-81,1551409581958203046,10009
202481594469276,10,-84,1551409582057353672,10009
202481586687629,10,-76,1551409582057388569,10009
202481594345615,10,-78,1551409582057614332,10009
202481589823194,10,-75,1551409582057837121,10009
202481599414040,10,-75,1551409582057859709,10009
202481592757237,10,-80,1551409582058313500,10009
202481589823194,10,-82,1551409582157337219,10009
202481592285809,10,-75,1551409582157469040,10009
202481586283485,10,-66,1551409582157516195,10009
202481592814994,10,-72,1551409582157651036,10009
202481594292315,10,-88,1551409582157679583,10009
202481594609210,10,-81,1551409582157818825,10009
202481597435935,10,-86,1551409582157901392,10009
202481590274456,10,-60,1551409582158249751,10009
202481589823194,10,-83,1551409582257356172,10009
202481592285809,10,-76,1551409582257434679,10009
202481594469276,10,-65,1551409582257607518,10009
202481590274456,10,-61,1551409582257686925,10009
202481586687629,10,-75,1551409582257808102,10009
202481594821872,10,-81,1551409582257835532,10009
202481599414040,10,-84,1551409582258065032,10009
202481592814994,10,-69,1551409582258279309,10009
202481594345615,10,-78,1551409582357439751,10009
202481590274456,10,-64,1551409582357562346,10009
202481586687629,10,-79,1551409582358273151,10009
202481594821872,10,-85,1551409582358377952,10009
202481589823194,10,-67,1551409582457386865,10009
202481594609210,10,-72,1551409582457482998,10009
202481590274456,10,-64,1551409582457500490,10009
202481592285809,10,-69,1551409582457600964,10009
202481586283485,10,-75,1551409582457612036,10009
202481594469276,10,-72,1551409582457672873,10009
202481597435935,10,-73,1551409582458067533,10009
202481591346384,10,-91,1551409582458178825,10009
202481590274456,10,-62,1551409582557338336,10009
202481599414040,10,-82,1551409582557817299,10009
202481592757237,10,-88,1551409582557990222,10009
202481590274456,10,-69,1551409582657549524,10009
202481597435935,10,-86,1551409582657782001,10009
202481594469276,10,-73,1551409582757522603,10009
202481592757237,10,-82,1551409582757529891,10009
202481586687629,10,-83,1551409582757690534,10009
202481592814994,10,-85,1551409582757761405,10009
202481586283485,10,-79,1551409582757879175,10009
202481592285809,10,-79,1551409582758023971,10009
202481594821872,10,-90,1551409582857460761,10009
202481594469276,10,-74,1551409582857623081,10009
202481586687629,10,-82,1551409582857784813,10009
202481592757237,10,-85,1551409582857982415,10009
202481599414040,10,-74,1551409582858347111,10009
202481586687629,10,-73,1551409582957327875,10009
202481599414040,10,-76,1551409582957399501,10009
202481597435935,10,-84,1551409582957462193,10009
202481592757237,10,-72,1551409582958176950,10009
202481594469276,10,-63,1551409583058153895,10009
202481592814994,10,-60,1551409583157366066,10009
202481592285809,10,-68,1551409583157382875,10009
202481592757237,10,-69,1551409583157643375,10009
202481594292315,10,-92,1551409583157697572,10009
202481589823194,10,-76,1551409583157855648,10009
202481597435935,10,-76,1551409583157891914,10009
202481594469276,10,-64,1551409583158100645,10009
202481599414040,10,-75,1551409583158148140,10009
202481586283485,10,-72,1551409583158327027,10009
202481592757237,10,-83,1551409583257387579,10009
202481586283485,10,-68,1551409583257596659,10009
202481594345615,10,-89,1551409583257687581,10009
202481590274456,10,-74,1551409583257812918,10009
202481594469276,10,-67,1551409583257950983,10009
202481594821872,10,-84,1551409583257993787,10009
202481599414040,10,-85,1551409583258217279,10009
202481586687629,10,-79,1551409583258283795,10009
202481592814994,10,-83,1551409583357285183,10009
202481586283485,10,-78,1551409583357305234,10009
202481594469276,10,-77,1551409583357474023,10009
202481592757237,10,-80,1551409583357522837,10009
202481589823194,10,-85,1551409583357959447,10009
202481597435935,10,-88,1551409583358240009,10009
202481594345615,10,-83,1551409583457448901,10009
202481594469276,10,-70,1551409583457504225,10009
202481586687629,10,-79,1551409583457781064,10009
202481592285809,10,-73,1551409583457811939,10009
202481594821872,10,-90,1551409583457871476,10009
202481597435935,10,-86,1551409583458002248,10009
202481590274456,10,-71,1551409583458030141,10009
202481592814994,10,-76,1551409583458297535,10009
202481591346384,10,-84,1551409583557293337,10009
202481594361561,10,-84,1551409583557564276,10009
202481592757237,10,-79,1551409583557611588,10009
202481592285809,10,-61,1551409583557732684,10009
202481586687629,10,-67,1551409583557825381,10009
202481594292315,10,-86,1551409583557840741,10009
202481594469276,10,-64,1551409583557852395,10009
202481597435935,10,-75,1551409583557904675,10009
202481594609210,10,-84,1551409583557916057,10009
202481594821872,10,-89,1551409583558090094,10009
202481592814994,10,-67,1551409583558112206,10009
202481599414040,10,-66,1551409583558381293,10009
202481589823194,10,-83,1551409583657814823,10009
202481590274456,10,-65,1551409583757288954,10009
202481594345615,10,-84,1551409583757362835,10009
202481589823194,10,-87,1551409583757428583,10009
202481592814994,10,-78,1551409583757533819,10009
202481599414040,10,-87,1551409583757647396,10009
202481586283485,10,-75,1551409583757755417,10009
202481594469276,10,-87,1551409583758044199,10009
202481586283485,10,-81,1551409583857403923,10009
202481594469276,10,-82,1551409583857465846,10009
202481590274456,10,-69,1551409583858023385,10009
202481592285809,10,-81,1551409583957660679,10009
202481592814994,10,-79,1551409583958067862,10009
202481590274456,10,-75,1551409583958210010,10009
202481589823194,10,-84,1551409584057755488,10009
202481594609210,10,-82,1551409584057871668,10009
202481594469276,10,-65,1551409584058112382,10009
202481586283485,10,-73,1551409584058282229,10009
202481592285809,10,-73,1551409584058349375,10009
202481597435935,10,-75,1551409584157322500,10009
202481586283485,10,-65,1551409584157469626,10009
202481589823194,10,-78,1551409584157534415,10009
202481599414040,10,-83,1551409584157740207,10009
202481592757237,10,-68,1551409584157845338,10009
202481592814994,10,-70,1551409584157861608,10009
202481586687629,10,-71,1551409584158021405,10009
202481592285809,10,-81,1551409584158110016,10009
202481594345615,10,-79,1551409584158141091,10009
202481594821872,10,-87,1551409584158250565,10009
202481590274456,10,-63,1551409584158262021,10009
202481586283485,10,-67,1551409584258159557,10009
202481586687629,10,-67,1551409584357289561,10009
202481591346384,10,-80,1551409584357570331,10009
202481592757237,10,-64,1551409584357937387,10009
202481590274456,10,-69,1551409584358031080,10009
202481594345615,10,-77,1551409584358313079,10009
202481594345615,10,-81,1551409584457496719,10009
202481590274456,10,-72,1551409584457599456,10009
202481586283485,10,-78,1551409584457643695,10009
202481586687629,10,-71,1551409584457683871,10009
202481589823194,10,-72,1551409584457890673,10009
202481594292315,10,-85,1551409584457928903,10009
202481594469276,10,-67,1551409584457983737,10009
202481592757237,10,-72,1551409584458016036,10009
202481594821872,10,-88,1551409584458093569,10009
202481592814994,10,-70,1551409584458113646,10009
202481591346384,10,-87,1551409584458363220,10009
202481592757237,10,-76,1551409584557320851,10009
202481586687629,10,-82,1551409584557333248,10009
202481594469276,10,-73,1551409584557978028,10009
202481592814994,10,-73,1551409584558169035,10009
202481592814994,10,-80,1551409584657314018,10009
202481592285809,10,-79,1551409584657330070,10009
202481594609210,10,-89,1551409584657425229,10009
202481592757237,10,-80,1551409584657551106,10009
202481597435935,10,-75,1551409584657606118,10009
202481599414040,10,-78,1551409584658061134,10009
202481589823194,10,-80,1551409584658105081,10009
202481586283485,10,-66,1551409584658156952,10009
202481590274456,10,-71,1551409584757472199,10009
202481586283485,10,-77,1551409584857284749,10009
202481592814994,10,-71,1551409584857412228,10009
202481586687629,10,-78,1551409584857493459,10009
202481591346384,10,-86,1551409584857643444,10009
202481590274456,10,-67,1551409584857709845,10009
202481594609210,10,-81,1551409584857738084,10009
202481589823194,10,-80,1551409584857884582,10009
202481594469276,10,-69,1551409584858264571,10009
202481599414040,10,-71,1551409584858299845,10009
202481592757237,10,-79,1551409584858371852,10009
202481597435935,10,-80,1551409584957920987,10009
202481591346384,10,-80,1551409584958233850,10009
202481597627647,10,-87,1551409584958310639,10009
202481592757237,10,-79,1551409585057886300,10009
202481594821872,10,-80,1551409585058010854,10009
202481586687629,10,-71,1551409585058220960,10009
202481591346384,10,-83,1551409585058360894,10009
202481591346384,10,-84,1551409585157336233,10009
202481599414040,10,-89,1551409585157423569,10009
202481594469276,10,-63,1551409585157556075,10009
202481594821872,10,-84,1551409585157737289,10009
202481592757237,10,-77,1551409585157759413,10009
202481586687629,10,-76,1551409585158033426,10009
202481594292315,10,-92,1551409585158076135,10009
202481588235228,10,-88,1551409585257452261,10009
202481597435935,10,-72,1551409585258145755,10009
202481592285809,10,-76,1551409585357353275,10009
202481590274456,10,-73,1551409585357393060,10009
202481586283485,10,-71,1551409585357624766,10009
202481594821872,10,-91,1551409585357667593,10009
202481592757237,10,-77,1551409585357722210,10009
202481597435935,10,-83,1551409585357799422,10009
202481594345615,10,-89,1551409585357972861,10009
202481592814994,10,-72,1551409585358022948,10009
202481594469276,10,-78,1551409585358054617,10009
202481586687629,10,-68,1551409585358144262,10009
202481597435935,10,-76,1551409585457313388,10009
202481597435935,10,-70,1551409585557358936,10009
202481594821872,10,-78,1551409585557447051,10009
202481594609210,10,-81,1551409585557667087,10009
202481592814994,10,-59,1551409585557781107,10009
202481594469276,10,-65,1551409585557849630,10009
202481586283485,10,-75,1551409585557851250,10009
202481592285809,10,-64,1551409585557943585,10009
202481586687629,10,-66,1551409585558172633,10009
202481594821872,10,-81,1551409585657285551,10009
202481592285809,10,-67,1551409585657391042,10009
202481591346384,10,-90,1551409585657466160,10009
202481594345615,10,-84,1551409585657473692,10009
202481589823194,10,-73,1551409585657576446,10009
202481599414040,10,-80,1551409585657600386,10009
202481586283485,10,-73,1551409585657680307,10009
202481592757237,10,-69,1551409585657751050,10009
202481590274456,10,-73,1551409585657866430,10009
202481594469276,10,-73,1551409585658120845,10009
202481586687629,10,-77,1551409585658218602,10009
202481597435935,10,-80,1551409585658288733,10009
202481592757237,10,-72,1551409585757428499,10009
202481586687629,10,-76,1551409585758178550,10009
202481599414040,10,-72,1551409585857753940,10009
202481592757237,10,-65,1551409585857811012,10009
202481586687629,10,-78,1551409585857945285,10009
202481589823194,10,-81,1551409585957787776,10009
202481594469276,10,-82,1551409585958093791,10009
202481592814994,10,-72,1551409585958125267,10009
202481592285809,10,-87,1551409585958217993,10009
202481590274456,10,-81,1551409585958296589,10009
202481586283485,10,-77,1551409585958335031,10009
202481590274456,10,-76,1551409586057663222,10009
202481592814994,10,-67,1551409586057770265,10009
202481586283485,10,-80,1551409586057781506,10009
202481592757237,10,-67,1551409586057798646,10009
202481594821872,10,-89,1551409586057841385,10009
202481599414040,10,-85,1551409586057863444,10009
202481594469276,10,-70,1551409586057929869,10009
202481592285809,10,-84,1551409586157423440,10009
202481592757237,10,-83,1551409586157802829,10009
202481594609210,10,-77,1551409586257346514,10009
202481592285809,10,-66,1551409586257388508,10009
202481591346384,10,-76,1551409586257603784,10009
202481590274456,10,-68,1551409586257716145,10009
202481592814994,10,-66,1551409586258305195,10009
202481590274456,10,-73,1551409586357421755,10009
202481592757237,10,-85,1551409586357802442,10009
202481599414040,10,-84,1551409586357826254,10009
202481586687629,10,-66,1551409586358229364,10009
202481589823194,10,-80,1551409586457482942,10009
202481592814994,10,-64,1551409586457686211,10009
202481586687629,10,-67,1551409586457760787,10009
202481594469276,10,-67,1551409586457864837,10009
202481597435935,10,-77,1551409586457962291,10009
202481586283485,10,-75,1551409586458112303,10009
202481592285809,10,-76,1551409586557537259,10009
202481586283485,10,-85,1551409586557549392,10009
202481591346384,10,-93,1551409586557593812,10009
202481599414040,10,-88,1551409586557648932,10009
202481594469276,10,-78,1551409586558102653,10009
202481592814994,10,-59,1551409586558369408,10009
202481588235228,10,-90,1551409586657285135,10009
202481594469276,10,-82,1551409586657348259,10009
202481589823194,10,-87,1551409586657543060,10009
202481592814994,10,-67,1551409586657691398,10009
202481586687629,10,-76,1551409586657831098,10009
202481599414040,10,-80,1551409586657869183,10009
202481586283485,10,-85,1551409586658136179,10009
202481592285809,10,-76,1551409586658235548,10009
202481592814994,10,-68,1551409586757903835,10009
202481594609210,10,-78,1551409586857670771,10009
202481592285809,10,-57,1551409586858241631,10009
